"id","canton_id:id","code","name"
"__export__.ote_parroquia_220357",,"220357","Tres de Noviembre"
"__export__.ote_parroquia_220358",,"220358","Unión Milagreña"
"__export__.ote_parroquia_220450",,"220450","Loreto"
"__export__.ote_parroquia_220451",,"220451","Avila (Cab. en Huiruno) "
"__export__.ote_parroquia_220452",,"220452","Puerto Murialdo"
"__export__.ote_parroquia_220453",,"220453","San José de Payamino"
"__export__.ote_parroquia_220454",,"220454","San José de Dahuano"
"__export__.ote_parroquia_220455",,"220455","San Vicente de Huaticocha"
"__export__.ote_parroquia_230101",,"230101","Abraham Calazacón"
"__export__.ote_parroquia_230102",,"230102","Bombolí"
"__export__.ote_parroquia_230103",,"230103","Chiguilpe"
"__export__.ote_parroquia_230104",,"230104","Río Toachi"
"__export__.ote_parroquia_230105",,"230105","Río Verde"
"__export__.ote_parroquia_230106",,"230106","Santo Domingo de Los Colorados"
"__export__.ote_parroquia_230107",,"230107","Zaracay"
"__export__.ote_parroquia_230150",,"230150","Santo Domingo de Los Colorados Y Capitla Provincial"
"__export__.ote_parroquia_230151",,"230151","Alluriquín"
"__export__.ote_parroquia_230152",,"230152","Puerto Limón"
"__export__.ote_parroquia_230153",,"230153","Luz de América "
"__export__.ote_parroquia_230154",,"230154","San Jacinto del Búa"
"__export__.ote_parroquia_230155",,"230155","Valle Hermoso"
"__export__.ote_parroquia_230156",,"230156","El Esfuerzo"
"__export__.ote_parroquia_230157",,"230157","Santa María del Toachi"
"__export__.ote_parroquia_240101",,"240101","Ballenita"
"__export__.ote_parroquia_240102",,"240102","Santa Elena"
"__export__.ote_parroquia_240150",,"240150","Santa Elena"
"__export__.ote_parroquia_240151",,"240151","Atahualpa"
"__export__.ote_parroquia_240152",,"240152","Colonche"
"__export__.ote_parroquia_240153",,"240153","Chanduy"
"__export__.ote_parroquia_240154",,"240154","Manglaralto"
"__export__.ote_parroquia_240155",,"240155","Simón Bolívar (Julio Moreno)"
"__export__.ote_parroquia_240156",,"240156","San José de Ancón"
"__export__.ote_parroquia_240250",,"240250","La Libertad"
"__export__.ote_parroquia_240301",,"240301","Carlos Espinoza Larrea"
"__export__.ote_parroquia_240302",,"240302","Gral. Alberto Enríquez Gallo"
"__export__.ote_parroquia_240303",,"240303","Vicente Rocafuerte"
"__export__.ote_parroquia_240304",,"240304","Santa Rosa"
"__export__.ote_parroquia_240350",,"240350","Salinas"
"__export__.ote_parroquia_240351",,"240351","Anconcito"
"__export__.ote_parroquia_240352",,"240352","José Luis Tamayo (Muey)"
"__export__.ote_parroquia_900151",,"900151","Las Golondrinas"
"__export__.ote_parroquia_900351",,"900351","Manga del Cura"
"__export__.ote_parroquia_900451",,"900451","10 de Agosto"
